Zip,State,City,County,TypeCode,RuralCode
67418,KS,Barnard,Lincoln,,R
67420,KS,Beloit,Mitchell,,R
67422,KS,Bennington,Ottawa,,R
67423,KS,Beverly,Lincoln,,R
67425,KS,Brookville,Saline,,R
67427,KS,Bushton,Rice,,R
67428,KS,Canton,McPherson,,R
67430,KS,Cawker City,Mitchell,,R
67431,KS,Chapman,Dickinson,,R
67432,KS,Clay Center,Clay,,R
67436,KS,Delphos,Ottawa,,R
67437,KS,Downs,Osborne,,R
67438,KS,Durham,Marion,,R
67439,KS,Ellsworth,Ellsworth,,R
67441,KS,Enterprise,Dickinson,,R
67442,KS,Falun,Saline,,R
67443,KS,Galva,McPherson,,R
67444,KS,Geneseo,Rice,,R
67445,KS,Glasco,Cloud,,R
67446,KS,Glen Elder,Mitchell,,R
67447,KS,Green,Clay,,R
67448,KS,Gypsum,Saline,,R
67449,KS,Herington,Dickinson,,R
67450,KS,Holyrood,Ellsworth,,R
67451,KS,Hope,Dickinson,,R
67452,KS,Hunter,Mitchell,,R
67454,KS,Kanopolis,Ellsworth,,R
67455,KS,Lincoln,Lincoln,,R
67456,KS,Lindsborg,McPherson,,R
67457,KS,Little River,Rice,,R
67458,KS,Longford,Clay,,R
67459,KS,Lorraine,Ellsworth,,R
67460,KS,McPherson,McPherson,,R
67464,KS,Marquette,McPherson,,R
67466,KS,Miltonvale,Cloud,,R
67467,KS,Minneapolis,Ottawa,,R
67468,KS,Morganville,Clay,,R
67470,KS,New Cambria,Saline,,R
67473,KS,Osborne,Osborne,,R
67474,KS,Portis,Osborne,,R
67475,KS,Ramona,Marion,,R
67476,KS,Roxbury,McPherson,e,R
67478,KS,Simpson,Mitchell,e,R
67480,KS,Solomon,Dickinson,,R
67481,KS,Sylvan Grove,Lincoln,,R
67482,KS,Talmage,Dickinson,e,R
67483,KS,Tampa,Marion,,R
67484,KS,Tescott,Ottawa,,R
67485,KS,Tipton,Mitchell,,R
67487,KS,Wakefield,Clay,,R
67490,KS,Wilson,Ellsworth,,R
67491,KS,Windom,McPherson,,R
67492,KS,Woodbine,Dickinson,,R
67501,KS,Hutchinson,Reno,,S
67502,KS,Hutchinson,Reno,,S
67504,KS,Hutchinson,Reno,e,R
67505,KS,South Hutchinson,Reno,,R
67510,KS,Abbyville,Reno,,R
67511,KS,Albert,Barton,,R
67512,KS,Alden,Rice,,R
67513,KS,Alexander,Rush,,R
67514,KS,Arlington,Reno,,R
67515,KS,Arnold,Ness,,R
67516,KS,Bazine,Ness,,R
67518,KS,Beeler,Ness,,R
67519,KS,Belpre,Edwards,,R
67520,KS,Bison,Rush,,R
67521,KS,Brownell,Ness,,R
67522,KS,Buhler,Reno,,R
67523,KS,Burdett,Pawnee,,R
67524,KS,Chase,Rice,,R
67525,KS,Claflin,Barton,,R
67526,KS,Ellinwood,Barton,,R
67529,KS,Garfield,Pawnee,,R
67530,KS,Great Bend,Barton,,R
67543,KS,Haven,Reno,,R
67544,KS,Hoisington,Barton,,R
67545,KS,Hudson,Stafford,,R
67546,KS,Inman,McPherson,,R
67547,KS,Kinsley,Edwards,,R
67548,KS,La Crosse,Rush,,R
67550,KS,Larned,Pawnee,,R
67552,KS,Lewis,Edwards,,R
67553,KS,Liebenthal,Rush,e,R
67554,KS,Lyons,Rice,,R
67556,KS,McCracken,Rush,,R
67557,KS,Macksville,Stafford,,R
67559,KS,Nekoma,Rush,,R
67560,KS,Ness City,Ness,,R
67561,KS,Nickerson,Reno,,R
67563,KS,Offerle,Edwards,,R
67564,KS,Olmitz,Barton,,R
67565,KS,Otis,Rush,,R
67566,KS,Partridge,Reno,,R
67567,KS,Pawnee Rock,Barton,,R
67568,KS,Plevna,Reno,,R
67570,KS,Pretty Prairie,Reno,,R
67572,KS,Ransom,Ness,,R
67573,KS,Raymond,Rice,,R
67574,KS,Rozel,Pawnee,,R
67575,KS,Rush Center,Rush,,R
67576,KS,Saint John,Stafford,,R
67578,KS,Stafford,Stafford,,R
67579,KS,Sterling,Rice,,R
67581,KS,Sylvia,Reno,,R
67583,KS,Turon,Reno,,R
67584,KS,Utica,Ness,,R
67585,KS,Yoder,Reno,e,R
67601,KS,Hays,Ellis,,R
67621,KS,Agra,Phillips,,R
67622,KS,Almena,Norton,,R
67623,KS,Alton,Osborne,,R
67625,KS,Bogue,Graham,,R
67626,KS,Bunker Hill,Russell,,R
67627,KS,Catharine,Ellis,e,R
67628,KS,Cedar,Smith,,R
67629,KS,Clayton,Norton,,R
67631,KS,Collyer,Trego,,R
67632,KS,Damar,Rooks,,R
67634,KS,Dorrance,Russell,,R
67635,KS,Dresden,Decatur,,R
67637,KS,Ellis,Ellis,,R
67638,KS,Gaylord,Smith,,R
67639,KS,Glade,Phillips,,R
67640,KS,Gorham,Russell,,R
67642,KS,Hill City,Graham,,R
67643,KS,Jennings,Decatur,,R
67644,KS,Kirwin,Phillips,,R
67645,KS,Lenora,Norton,,R
67646,KS,Logan,Phillips,,R
67647,KS,Long Island,Phillips,,R
67648,KS,Lucas,Russell,,R
67649,KS,Luray,Russell,,R
67650,KS,Morland,Graham,,R
67651,KS,Natoma,Osborne,,R
67653,KS,Norcatur,Decatur,,R
67654,KS,Norton,Norton,,R
67656,KS,Ogallah,Trego,,R
67657,KS,Palco,Rooks,,R
67658,KS,Paradise,Russell,,R
67659,KS,Penokee,Graham,,R
67660,KS,Pfeifer,Ellis,e,R
67661,KS,Phillipsburg,Phillips,,R
67663,KS,Plainville,Rooks,,R
67664,KS,Prairie View,Phillips,,R
67665,KS,Russell,Russell,,R
67667,KS,Schoenchen,Ellis,e,R
67669,KS,Stockton,Rooks,,R
67671,KS,Victoria,Ellis,,R
67672,KS,Wakeeney,Trego,,R
67673,KS,Waldo,Russell,,R
67674,KS,Walker,Ellis,e,R
67675,KS,Woodston,Rooks,,R
67701,KS,Colby,Thomas,,R
67730,KS,Atwood,Rawlins,,R
67731,KS,Bird City,Cheyenne,,R
67732,KS,Brewster,Thomas,,R
67733,KS,Edson,Sherman,,R
67734,KS,Gem,Thomas,,R
67735,KS,Goodland,Sherman,,R
67736,KS,Gove,Gove,,R
67737,KS,Grainfield,Gove,,R
67738,KS,Grinnell,Gove,,R
67739,KS,Herndon,Rawlins,,R
67740,KS,Hoxie,Sheridan,,R
67741,KS,Kanorado,Sherman,,R
67743,KS,Levant,Thomas,,R
67744,KS,Ludell,Rawlins,,R
67745,KS,McDonald,Rawlins,,R
67747,KS,Monument,Logan,,R
67748,KS,Oakley,Logan,,R
67749,KS,Oberlin,Decatur,,R
67751,KS,Park,Gove,,R
67752,KS,Quinter,Gove,,R
67753,KS,Rexford,Thomas,,R
67756,KS,Saint Francis,Cheyenne,,R
67757,KS,Selden,Sheridan,,R
67758,KS,Sharon Springs,Wallace,,R
67761,KS,Wallace,Wallace,,R
67762,KS,Weskan,Wallace,,R
67764,KS,Winona,Logan,,R
67801,KS,Dodge City,Ford,,R
67831,KS,Ashland,Clark,,R
67834,KS,Bucklin,Ford,,R
67835,KS,Cimarron,Gray,,R
67836,KS,Coolidge,Hamilton,e,R
67837,KS,Copeland,Gray,,R
67838,KS,Deerfield,Kearny,,R
67839,KS,Dighton,Lane,,R
67840,KS,Englewood,Clark,e,R
67841,KS,Ensign,Gray,,R
67842,KS,Ford,Ford,,R
67843,KS,Fort Dodge,Ford,,R
67844,KS,Fowler,Meade,,R
67846,KS,Garden City,Finney,,R
67849,KS,Hanston,Hodgeman,,R
67850,KS,Healy,Lane,,R
67851,KS,Holcomb,Finney,,R
67853,KS,Ingalls,Gray,,R
67854,KS,Jetmore,Hodgeman,,R
67855,KS,Johnson,Stanton,,R
67857,KS,Kendall,Hamilton,,R
67859,KS,Kismet,Seward,,R
67860,KS,Lakin,Kearny,,R
67861,KS,Leoti,Wichita,,R
67862,KS,Manter,Stanton,,R
67863,KS,Marienthal,Wichita,,R
67864,KS,Meade,Meade,,R
67865,KS,Minneola,Clark,,R
67867,KS,Montezuma,Gray,,R
67868,KS,Pierceville,Finney,,R
67869,KS,Plains,Meade,,R
67870,KS,Satanta,Haskell,,R
67871,KS,Scott City,Scott,,R
67876,KS,Spearville,Ford,,R
67877,KS,Sublette,Haskell,,R
67878,KS,Syracuse,Hamilton,,R
67879,KS,Tribune,Greeley,,R
67880,KS,Ulysses,Grant,,R
67882,KS,Wright,Ford,,R
67901,KS,Liberal,Seward,,R
67905,KS,Liberal,Seward,e,R
67950,KS,Elkhart,Morton,,R
67951,KS,Hugoton,Stevens,,R
67952,KS,Moscow,Stevens,,R
67953,KS,Richfield,Morton,,R
67954,KS,Rolla,Morton,,R
68001,NE,Abie,Butler,,R
68002,NE,Arlington,Washington,,R
68003,NE,Ashland,Saunders,,R
68004,NE,Bancroft,Cuming,,R
68005,NE,Bellevue,Sarpy,,S
68007,NE,Bennington,Douglas,,S
68008,NE,Blair,Washington,,R
68010,NE,Boys Town,Douglas,e,S
68014,NE,Bruno,Butler,,R
68015,NE,Cedar Bluffs,Saunders,,S
68016,NE,Cedar Creek,Cass,e,R
68017,NE,Ceresco,Saunders,,R
68018,NE,Colon,Saunders,,R
68019,NE,Craig,Burt,,R
68020,NE,Decatur,Burt,,R
68022,NE,Elkhorn,Douglas,,S
68023,NE,Fort Calhoun,Washington,,S
68025,NE,Fremont,Dodge,,S
68026,NE,Fremont,Dodge,e,S
68028,NE,Gretna,Sarpy,,S
68029,NE,Herman,Washington,,R
68030,NE,Homer,Dakota,,R
68031,NE,Hooper,Dodge,,R
68033,NE,Ithaca,Saunders,,R
68034,NE,Kennard,Washington,,R
68036,NE,Linwood,Butler,,R
68037,NE,Louisville,Cass,,R
68038,NE,Lyons,Burt,,R
68039,NE,Macy,Thurston,,R
68040,NE,Malmo,Saunders,,R
68041,NE,Mead,Saunders,,R
68042,NE,Memphis,Saunders,,R
68044,NE,Nickerson,Dodge,,S
68045,NE,Oakland,Burt,,R
68046,NE,Papillion,Sarpy,,S
68047,NE,Pender,Thurston,,R
68048,NE,Plattsmouth,Cass,,R
68050,NE,Prague,Saunders,,R
68055,NE,Rosalie,Thurston,,R
68056,NE,Saint Columbans,Sarpy,,R
68057,NE,Scribner,Dodge,,R
68058,NE,South Bend,Cass,e,R
68059,NE,Springfield,Sarpy,,S
68061,NE,Tekamah,Burt,,R
68062,NE,Thurston,Thurston,,R
68063,NE,Uehling,Dodge,e,R
68064,NE,Valley,Douglas,,R
68065,NE,Valparaiso,Saunders,,R
68066,NE,Wahoo,Saunders,,R
68067,NE,Walthill,Thurston,,R
68068,NE,Washington,Washington,,R
68069,NE,Waterloo,Douglas,,S
68070,NE,Weston,Saunders,,R
68071,NE,Winnebago,Thurston,,R
68072,NE,Winslow,Dodge,e,R
68073,NE,Yutan,Saunders,,R
68101,NE,Omaha,Douglas,e,U
68102,NE,Omaha,Douglas,,U
68103,NE,Omaha,Douglas,e,U
68104,NE,Omaha,Douglas,,U
68105,NE,Omaha,Douglas,,U
68106,NE,Omaha,Douglas,,U
68107,NE,Omaha,Douglas,,U
68108,NE,Omaha,Douglas,,U
68109,NE,Omaha,Douglas,e,U
68110,NE,Omaha,Douglas,,U
68111,NE,Omaha,Douglas,,U
68112,NE,Omaha,Douglas,,S
68113,NE,Offutt AFB,Sarpy,,S
68114,NE,Omaha,Douglas,,U
68116,NE,Omaha,Douglas,,U
68117,NE,Omaha,Douglas,,S
68118,NE,Omaha,Douglas,,S
68119,NE,Omaha,Douglas,e,U
68122,NE,Omaha,Douglas,,S
68123,NE,Bellevue,Sarpy,,S
68124,NE,Omaha,Douglas,,U
68127,NE,Omaha,Douglas,,U
68128,NE,La Vista,Sarpy,,U
68130,NE,Omaha,Douglas,,S
68131,NE,Omaha,Douglas,,U
68132,NE,Omaha,Douglas,,U
68133,NE,Papillion,Sarpy,,S
68134,NE,Omaha,Douglas,,U
68135,NE,Omaha,Douglas,,U
68136,NE,Omaha,Sarpy,,S
68137,NE,Omaha,Douglas,,U
68138,NE,Omaha,Sarpy,,S
68139,NE,Omaha,Douglas,e,U
68142,NE,Omaha,Douglas,,S
68144,NE,Omaha,Douglas,,U
68145,NE,Omaha,Douglas,e,U
68147,NE,Bellevue,Sarpy,,S
68152,NE,Omaha,Douglas,,S
68154,NE,Omaha,Douglas,,U
68157,NE,Omaha,Sarpy,,S
68164,NE,Omaha,Douglas,,U
68172,NE,Omaha,Douglas,b,U
68175,NE,Omaha,Douglas,b,U
68176,NE,Omaha,Douglas,,U
68178,NE,Omaha,Douglas,b,U
68179,NE,Omaha,Douglas,b,U
68180,NE,Omaha,Douglas,b,U
68182,NE,Omaha,Douglas,b,U
68183,NE,Omaha,Douglas,b,U
68197,NE,Omaha,Douglas,b,U
68198,NE,Omaha,Douglas,b,U
68301,NE,Adams,Gage,,R
68303,NE,Alexandria,Thayer,,R
68304,NE,Alvo,Cass,,R
68305,NE,Auburn,Nemaha,,R
68307,NE,Avoca,Cass,,R
68309,NE,Barneston,Gage,,R
68310,NE,Beatrice,Gage,,R
68313,NE,Beaver Crossing,Seward,,R
68314,NE,Bee,Seward,,R
68315,NE,Belvidere,Thayer,,R
68316,NE,Benedict,York,,R
68317,NE,Bennet,Lancaster,,R
68318,NE,Blue Springs,Gage,,R
68319,NE,Bradshaw,York,,R
68320,NE,Brock,Nemaha,,R
68321,NE,Brownville,Nemaha,,R
68322,NE,Bruning,Thayer,,R
68323,NE,Burchard,Pawnee,,R
68324,NE,Burr,Otoe,,R
68325,NE,Byron,Thayer,,R
68326,NE,Carleton,Thayer,,R
68327,NE,Chester,Thayer,,R
68328,NE,Clatonia,Gage,,R
68329,NE,Cook,Johnson,,R
68330,NE,Cordova,Seward,e,R
68331,NE,Cortland,Gage,,R
68332,NE,Crab Orchard,Johnson,,R
68333,NE,Crete,Saline,,R
68335,NE,Davenport,Thayer,,R
68336,NE,Davey,Lancaster,,R
68337,NE,Dawson,Richardson,,R
68338,NE,Daykin,Jefferson,,R
68339,NE,Denton,Lancaster,,S
68340,NE,Deshler,Thayer,,R
68341,NE,De Witt,Saline,,R
68342,NE,Diller,Jefferson,,R
68343,NE,Dorchester,Saline,,R
68344,NE,Douglas,Otoe,,R
68345,NE,Du Bois,Pawnee,,R
68346,NE,Dunbar,Otoe,,R
68347,NE,Eagle,Cass,,R
68348,NE,Elk Creek,Johnson,,R
68349,NE,Elmwood,Cass,,R
68350,NE,Endicott,Jefferson,,R
68351,NE,Exeter,Fillmore,,R
68352,NE,Fairbury,Jefferson,,R
68354,NE,Fairmont,Fillmore,,R
68355,NE,Falls City,Richardson,,R
68357,NE,Filley,Gage,,R
68358,NE,Firth,Lancaster,,R
68359,NE,Friend,Saline,,R
68360,NE,Garland,Seward,,R
68361,NE,Geneva,Fillmore,,R
68362,NE,Gilead,Thayer,e,R
68364,NE,Goehner,Seward,e,R
68365,NE,Grafton,Fillmore,,R
68366,NE,Greenwood,Cass,,R
68367,NE,Gresham,York,,R
68368,NE,Hallam,Lancaster,,R
68370,NE,Hebron,Thayer,,R
68371,NE,Henderson,York,,R
68372,NE,Hickman,Lancaster,,R
68375,NE,Hubbell,Thayer,,R
68376,NE,Humboldt,Richardson,,R
68377,NE,Jansen,Jefferson,,R
68378,NE,Johnson,Nemaha,,R
68379,NE,Julian,Nemaha,,R
68380,NE,Lewiston,Pawnee,,R
68381,NE,Liberty,Gage,,R
68382,NE,Lorton,Otoe,,R
68401,NE,McCool Junction,York,,R
68402,NE,Malcolm,Lancaster,,S
68403,NE,Manley,Cass,e,R
68404,NE,Martell,Lancaster,,S
68405,NE,Milford,Seward,,R
68406,NE,Milligan,Fillmore,,R
68407,NE,Murdock,Cass,,R
68409,NE,Murray,Cass,,R
68410,NE,Nebraska City,Otoe,,R
68413,NE,Nehawka,Cass,,R
68414,NE,Nemaha,Nemaha,,R
68415,NE,Odell,Gage,,R
68416,NE,Ohiowa,Fillmore,,R
68417,NE,Otoe,Otoe,,R
68418,NE,Palmyra,Otoe,,R
68419,NE,Panama,Lancaster,e,R
68420,NE,Pawnee City,Pawnee,,R
68421,NE,Peru,Nemaha,,R
68422,NE,Pickrell,Gage,,R
68423,NE,Pleasant Dale,Seward,,R
68424,NE,Plymouth,Jefferson,,R
68428,NE,Raymond,Lancaster,,R
68429,NE,Reynolds,Jefferson,,R
68430,NE,Roca,Lancaster,,S
68431,NE,Rulo,Richardson,,R
68433,NE,Salem,Richardson,,R
68434,NE,Seward,Seward,,R
68436,NE,Shickley,Fillmore,,R
68437,NE,Shubert,Richardson,,R
68438,NE,Sprague,Lancaster,e,R
68439,NE,Staplehurst,Seward,,R
68440,NE,Steele City,Jefferson,,R
68441,NE,Steinauer,Pawnee,,R
68442,NE,Stella,Richardson,,R
68443,NE,Sterling,Johnson,,R
68444,NE,Strang,Fillmore,,R
68445,NE,Swanton,Saline,,R
68446,NE,Syracuse,Otoe,,R
68447,NE,Table Rock,Pawnee,,R
68448,NE,Talmage,Otoe,,R
68450,NE,Tecumseh,Johnson,,R
68452,NE,Ong,Clay,,R
68453,NE,Tobias,Saline,,R
68454,NE,Unadilla,Otoe,,R
68455,NE,Union,Cass,,R
68456,NE,Utica,Seward,,R
68457,NE,Verdon,Richardson,,R
68458,NE,Virginia,Gage,,R
68460,NE,Waco,York,,R
68461,NE,Walton,Lancaster,,S
68462,NE,Waverly,Lancaster,,S
68463,NE,Weeping Water,Cass,,R
68464,NE,Western,Saline,,R
68465,NE,Wilber,Saline,,R
68466,NE,Wymore,Gage,,R
68467,NE,York,York,,R
68501,NE,Lincoln,Lancaster,e,U
68502,NE,Lincoln,Lancaster,,U
68503,NE,Lincoln,Lancaster,,U
68504,NE,Lincoln,Lancaster,,U
68505,NE,Lincoln,Lancaster,,U
68506,NE,Lincoln,Lancaster,,U
68507,NE,Lincoln,Lancaster,,U
68508,NE,Lincoln,Lancaster,,U
68509,NE,Lincoln,Lancaster,e,U
68510,NE,Lincoln,Lancaster,,U
68512,NE,Lincoln,Lancaster,,U
68514,NE,Lincoln,Lancaster,,S
68516,NE,Lincoln,Lancaster,,U
68517,NE,Lincoln,Lancaster,,S
68520,NE,Lincoln,Lancaster,,S
68521,NE,Lincoln,Lancaster,,U
68522,NE,Lincoln,Lancaster,,U
68523,NE,Lincoln,Lancaster,,S
68524,NE,Lincoln,Lancaster,,S
68526,NE,Lincoln,Lancaster,,S
68527,NE,Lincoln,Lancaster,,S
68528,NE,Lincoln,Lancaster,,S
68529,NE,Lincoln,Lancaster,e,U
68531,NE,Lincoln,Lancaster,,S
68532,NE,Lincoln,Lancaster,,S
68542,NE,Lincoln,Lancaster,e,U
68544,NE,Lincoln,Lancaster,b,U
68583,NE,Lincoln,Lancaster,e,U
68588,NE,Lincoln,Lancaster,,U
68601,NE,Columbus,Platte,,R
68602,NE,Columbus,Platte,e,R
68620,NE,Albion,Boone,,R
68621,NE,Ames,Dodge,,S
68622,NE,Bartlett,Wheeler,,R
68623,NE,Belgrade,Nance,,R
68624,NE,Bellwood,Butler,,R
68626,NE,Brainard,Butler,,R
68627,NE,Cedar Rapids,Boone,,R
68628,NE,Clarks,Merrick,,R
68629,NE,Clarkson,Colfax,,R
68631,NE,Creston,Platte,,R
68632,NE,David City,Butler,,R
68633,NE,Dodge,Dodge,,R
68634,NE,Duncan,Platte,e,R
68635,NE,Dwight,Butler,,R
68636,NE,Elgin,Antelope,,R
68637,NE,Ericson,Wheeler,,R
68638,NE,Fullerton,Nance,,R
68640,NE,Genoa,Nance,,R
68641,NE,Howells,Colfax,,R
68642,NE,Humphrey,Platte,,R
68643,NE,Leigh,Colfax,,R
68644,NE,Lindsay,Platte,,R
68647,NE,Monroe,Platte,,R
68648,NE,Morse Bluff,Saunders,,R
68649,NE,North Bend,Dodge,,R
68651,NE,Osceola,Polk,,R
68652,NE,Petersburg,Boone,,R
68653,NE,Platte Center,Platte,,R
68654,NE,Polk,Polk,,R
68655,NE,Primrose,Boone,,R
68658,NE,Rising City,Butler,,R
68659,NE,Rogers,Colfax,,R
68660,NE,Saint Edward,Boone,,R
68661,NE,Schuyler,Colfax,,R
68662,NE,Shelby,Polk,,R
68663,NE,Silver Creek,Merrick,,R
68664,NE,Snyder,Dodge,e,R
68665,NE,Spalding,Greeley,,R
68666,NE,Stromsburg,Polk,,R
68667,NE,Surprise,Butler,,R
68669,NE,Ulysses,Butler,,R
68701,NE,Norfolk,Madison,,R
68702,NE,Norfolk,Madison,e,R
68710,NE,Allen,Dixon,,R
68711,NE,Amelia,Holt,,R
68713,NE,Atkinson,Holt,,R
68714,NE,Bassett,Rock,,R
68715,NE,Battle Creek,Madison,,R
68716,NE,Beemer,Cuming,,R
68717,NE,Belden,Cedar,,R
68718,NE,Bloomfield,Knox,,R
68719,NE,Bristow,Boyd,,R
68720,NE,Brunswick,Antelope,,R
68722,NE,Butte,Boyd,,R
68723,NE,Carroll,Wayne,,R
68724,NE,Center,Knox,,R
68725,NE,Chambers,Holt,,R
68726,NE,Clearwater,Antelope,,R
68727,NE,Coleridge,Cedar,,R
68728,NE,Concord,Dixon,,R
68729,NE,Creighton,Knox,,R
68730,NE,Crofton,Knox,,R
68731,NE,Dakota City,Dakota,,S
68732,NE,Dixon,Dixon,,R
68733,NE,Emerson,Dakota,,R
68734,NE,Emmet,Holt,,R
68735,NE,Ewing,Holt,,R
68736,NE,Fordyce,Cedar,,R
68738,NE,Hadar,Pierce,e,R
68739,NE,Hartington,Cedar,,R
68740,NE,Hoskins,Wayne,,R
68741,NE,Hubbard,Dakota,,R
68742,NE,Inman,Holt,,R
68743,NE,Jackson,Dakota,,R
68745,NE,Laurel,Cedar,,R
68746,NE,Lynch,Boyd,,R
68747,NE,McLean,Pierce,,R
68748,NE,Madison,Madison,,R
68749,NE,Magnet,Cedar,e,R
68751,NE,Maskell,Dixon,,R
68752,NE,Meadow Grove,Madison,,R
68753,NE,Mills,Keya Paha,,R
68755,NE,Naper,Boyd,,R
68756,NE,Neligh,Antelope,,R
68757,NE,Newcastle,Dixon,,R
68758,NE,Newman Grove,Madison,,R
68759,NE,Newport,Rock,,R
68760,NE,Niobrara,Knox,,R
68761,NE,Oakdale,Antelope,,R
68763,NE,O'Neill,Holt,,R
68764,NE,Orchard,Antelope,,R
68765,NE,Osmond,Pierce,,R
68766,NE,Page,Holt,,R
68767,NE,Pierce,Pierce,,R
68768,NE,Pilger,Stanton,,R
68769,NE,Plainview,Pierce,,R
68770,NE,Ponca,Dixon,,R
68771,NE,Randolph,Cedar,,R
68773,NE,Royal,Antelope,,R
68774,NE,Saint Helena,Cedar,,R
68776,NE,South Sioux City,Dakota,,S
68777,NE,Spencer,Boyd,,R
68778,NE,Springview,Keya Paha,,R
68779,NE,Stanton,Stanton,,R
68780,NE,Stuart,Holt,,R
68781,NE,Tilden,Madison,,R
68783,NE,Verdigre,Knox,,R
68784,NE,Wakefield,Dixon,,R
68785,NE,Waterbury,Dixon,,R
68786,NE,Wausa,Knox,,R
68787,NE,Wayne,Wayne,,R
68788,NE,West Point,Cuming,,R
68789,NE,Winnetoon,Knox,,R
68790,NE,Winside,Wayne,,R
68791,NE,Wisner,Cuming,,R
68792,NE,Wynot,Cedar,,R
68801,NE,Grand Island,Hall,,S
68802,NE,Grand Island,Hall,e,S
68803,NE,Grand Island,Hall,,S
68810,NE,Alda,Hall,,S
68812,NE,Amherst,Buffalo,,R
68813,NE,Anselmo,Custer,,R
68814,NE,Ansley,Custer,,R
68815,NE,Arcadia,Valley,,R
68816,NE,Archer,Merrick,,R
68817,NE,Ashton,Sherman,,R
68818,NE,Aurora,Hamilton,,R
68820,NE,Boelus,Howard,,R
68821,NE,Brewster,Blaine,,R
68822,NE,Broken Bow,Custer,,R
68823,NE,Burwell,Garfield,,R
68824,NE,Cairo,Hall,,R
68825,NE,Callaway,Custer,,R
68826,NE,Central City,Merrick,,R
68827,NE,Chapman,Merrick,,S
68828,NE,Comstock,Custer,,R
68831,NE,Dannebrog,Howard,,R
68832,NE,Doniphan,Hall,,S
68833,NE,Dunning,Blaine,,R
68834,NE,Eddyville,Dawson,,R
68835,NE,Elba,Howard,,R
68836,NE,Elm Creek,Buffalo,,R
68837,NE,Elyria,Valley,,R
68838,NE,Farwell,Howard,,R
68840,NE,Gibbon,Buffalo,,R
68841,NE,Giltner,Hamilton,,R
68842,NE,Greeley,Greeley,,R
68843,NE,Hampton,Hamilton,,R
68844,NE,Hazard,Sherman,,R
68845,NE,Kearney,Buffalo,,S
68846,NE,Hordville,Hamilton,,R
68847,NE,Kearney,Buffalo,,S
68848,NE,Kearney,Buffalo,e,S
68849,NE,Kearney,Buffalo,b,S
68850,NE,Lexington,Dawson,,R
68852,NE,Litchfield,Sherman,,R
68853,NE,Loup City,Sherman,,R
68854,NE,Marquette,Hamilton,,R
68855,NE,Mason City,Custer,,R
68856,NE,Merna,Custer,,R
68858,NE,Miller,Buffalo,,R
68859,NE,North Loup,Valley,,R
68860,NE,Oconto,Custer,,R
68861,NE,Odessa,Buffalo,,R
68862,NE,Ord,Valley,,R
68863,NE,Overton,Dawson,,R
68864,NE,Palmer,Merrick,,R
68865,NE,Phillips,Hamilton,,S
68866,NE,Pleasanton,Buffalo,,R
68869,NE,Ravenna,Buffalo,,R
68870,NE,Riverdale,Buffalo,,S
68871,NE,Rockville,Sherman,,R
68872,NE,Saint Libory,Howard,,R
68873,NE,Saint Paul,Howard,,R
68874,NE,Sargent,Custer,,R
68875,NE,Scotia,Greeley,,R
68876,NE,Shelton,Buffalo,,R
68878,NE,Sumner,Dawson,,R
68879,NE,Taylor,Loup,,R
68881,NE,Westerville,Custer,,R
68882,NE,Wolbach,Greeley,,R
68883,NE,Wood River,Hall,,R
68901,NE,Hastings,Adams,,S
68902,NE,Hastings,Adams,e,S
68920,NE,Alma,Harlan,,R
68922,NE,Arapahoe,Furnas,,R
68923,NE,Atlanta,Phelps,e,R
68924,NE,Axtell,Kearney,,S
68925,NE,Ayr,Adams,,R
68926,NE,Beaver City,Furnas,,R
68927,NE,Bertrand,Phelps,,R
68928,NE,Bladen,Webster,,R
68929,NE,Bloomington,Franklin,,R
68930,NE,Blue Hill,Webster,,R
68932,NE,Campbell,Franklin,,R
68933,NE,Clay Center,Clay,,R
68934,NE,Deweese,Clay,,R
68935,NE,Edgar,Clay,,R
68936,NE,Edison,Furnas,,R
68937,NE,Elwood,Gosper,,R
68938,NE,Fairfield,Clay,,R
68939,NE,Franklin,Franklin,,R
68940,NE,Funk,Phelps,,R
68941,NE,Glenvil,Clay,,R
68942,NE,Guide Rock,Webster,,R
68943,NE,Hardy,Nuckolls,,R
68944,NE,Harvard,Clay,,R
68945,NE,Heartwell,Kearney,,R
68946,NE,Hendley,Furnas,,R
68947,NE,Hildreth,Franklin,,R
68948,NE,Holbrook,Furnas,,R
68949,NE,Holdrege,Phelps,,R
68950,NE,Holstein,Adams,,R
68952,NE,Inavale,Webster,,R
68954,NE,Inland,Clay,,R
68955,NE,Juniata,Adams,,R
68956,NE,Kenesaw,Adams,,R
68957,NE,Lawrence,Nuckolls,,R
68958,NE,Loomis,Phelps,,R
68959,NE,Minden,Kearney,,R
68960,NE,Naponee,Franklin,,R
68961,NE,Nelson,Nuckolls,,R
68964,NE,Oak,Nuckolls,,R
68966,NE,Orleans,Harlan,,R
68967,NE,Oxford,Furnas,,R
68969,NE,Ragan,Harlan,e,R
68970,NE,Red Cloud,Webster,,R
68971,NE,Republican City,Harlan,,R
68972,NE,Riverton,Franklin,,R
68973,NE,Roseland,Adams,,R
68974,NE,Ruskin,Nuckolls,,R
68975,NE,Saronville,Clay,,R
68976,NE,Smithfield,Gosper,,R
68977,NE,Stamford,Harlan,,R
68978,NE,Superior,Nuckolls,,R
68979,NE,Sutton,Clay,,R
68980,NE,Trumbull,Clay,,R
68981,NE,Upland,Franklin,,R
